Intersection,Borough,score
E 27 ST,Brooklyn,0.05299787092786337
GLENWOOD RD,Brooklyn,0.05289320566271132
W 46 ST,Manhattan,0.05117525864551718
BQE OFF RAMP APPROACH TO 78TH ST,Brooklyn,0.05117525864551718
BAY RIDGE PKWY EB APPR FT HAMILTON PKWY,Brooklyn,0.051173511225371775
EB BAY RIDGE PKWY APPROAC HING FT HAMILTON PKWY,Brooklyn,0.051173511225371775
WB BAY RIDGE PKWY APPROACHING 7TH AVE,Brooklyn,0.051173511225371775
BAY RIDGE PKWY APPROACH TO 7th AVE,Brooklyn,0.051159905169166686
84 ST,Brooklyn,0.05115763819652155
W/B 60 ST @ 7 AVE,Brooklyn,0.05115763819652155
9TH ST EB APPROACH TO 8TH AVE,Brooklyn,0.05115763819652155
E/B 60 ST @  8 AVE,Brooklyn,0.05115763819652155
W 56 ST,Manhattan,0.05115763819652155
AV I,Brooklyn,0.05035110985499054
UTICA AVE SB APPROACH TO KINGS HIGHWAY,Brooklyn,0.050245898071985026
FT HAMILTON PKWY,Brooklyn,0.04880059177850576
BAY PKWY APPROACH TO 83RD ST,Brooklyn,0.04873261433908107
8 AV,Brooklyn,0.04873261433908107
GOWANUS EXWY EB EXIT 18,Brooklyn,0.04870389884088514
E/B 97 AVE @ ROCKAWAY BLVD,Queens,0.048687401159725884
E/B 35 AVE @ 65 ST,Queens,0.04867098079720073
6 AV,Manhattan,0.04867098079720073
CARROLL ST,Brooklyn,0.0465796534263985
WB BAY RIDGE PKWY APPROAC HING FT HAMILTON PKWY,Brooklyn,0.046545850384018386
BAY RIDGE PKWY WB APPR FT HAMILTON PKWY,Brooklyn,0.046545850384018386
W 45 ST,Manhattan,0.04649290530341149
9TH ST WB APPROACH TO 8TH AVE,Brooklyn,0.0464872914612304
3RD ST APPROACH TO PROSPECT PARK WEST,Brooklyn,0.0464872914612304
W 57 ST,Manhattan,0.0464872914612304
23RD ST W/O 7TH AVE,Manhattan,0.04647090788334977
83 ST,Brooklyn,0.04647090788334977
W 44 ST,Manhattan,0.04647090788334977
EB BAY RIDGE PKWY APPROACHING 7TH AVE,Brooklyn,0.046414859187488694
BAY RIDGE PKWY WB APPROACHING 7TH AVE,Brooklyn,0.046414859187488694
BAY RIDGE PKWY EB APPROACHING 7TH AVE,Brooklyn,0.046414859187488694
PROSPECT PARK WEST APPROACH TO CARROLL ST,Brooklyn,0.044522859181273015
7TH AVE APPROACH TO CARROLL ST,Brooklyn,0.044522859181273015
SHUBERT AL,Manhattan,0.04444572659435341
PROSPECT PARK W,Brooklyn,0.04444059843852159
PROSPECT PARK W/WEST DR,Brooklyn,0.04444059843852159
9 AV,Manhattan,0.044413241262574774
N/B 7 AVENUE @ 82 STREET,Brooklyn,0.044409824399438386
W 52 ST,Manhattan,0.042542219930385455
W 54 ST,Manhattan,0.04252693618196887
W 55 ST,Manhattan,0.04252693618196887
82 ST,Brooklyn,0.04252380338496105
N/B 11 AVE @ 81 ST,Brooklyn,0.040802982911873335
West 11 Street,Brooklyn,0.0
Harlem River Drive Service Rd W,Manhattan,0.0
Baughman Place,Brooklyn,0.0
Harden Street,Brooklyn,0.0
Johnson St and Myrtle Ave,Brooklyn,0.0
Peters Place,Bronx,0.0
Belt Parkway Exit 14 Eastbound,Brooklyn,0.0
JAY ST/HIGH ST,Brooklyn,0.0
East 236 Street,Bronx,0.0
GARDNER AV,Brooklyn,0.0
E 53 ST,Brooklyn,0.0
Flatbush Avenue Greenway,Brooklyn,0.0
Paulding Avenue,Bronx,0.0
BUSSING AV,Bronx,0.0
East 220 Street,Bronx,0.0
St Ouen Street,Bronx,0.0
West 15 Street,Brooklyn,0.0
GROTON ST,Queens,0.0
COLUMBUS CIR,Manhattan,0.0
Columbus Circle,Manhattan,0.0
Grand Street,Brooklyn,0.0
PAULDING AV/GUNTHER AV,Bronx,0.0
E 243 ST,Bronx,0.0
BQE WB EN MC GUINNESS BLVD S,Brooklyn,0.0
Engert Avenue,Brooklyn,0.0
E 12 RD,Queens,0.0
71 ST,Queens,0.0
E 42 ST,Brooklyn,0.0
East 243 Street,Bronx,0.0
West 179 Street,Manhattan,0.0
East 105 Street,Brooklyn,0.0
73 ST,Brooklyn,0.0
WASHINGTON BRG/W 181 ST,Manhattan,0.0
Silver Lake Cemetery Boundary,Staten Island,0.0
CAMPUS RD,Staten Island,0.0
TRANS MANHATTAN EP SB EN WASH BR,Manhattan,0.0
East 49 Street,Brooklyn,0.0
15 AV,Brooklyn,0.0
Gates Avenue,Brooklyn,0.0
69 DR,Queens,0.0
Bayside Cemetery Boundary,Queens,0.0
231 ST,Queens,0.0
Goethals Avenue,Queens,0.0
50 ST,Queens,0.0
West 168 Street,Bronx,0.0
POLO PL,Queens,0.0
WALTON AV,Bronx,0.0
E 49 ST,Brooklyn,0.0
BERRIMAN ST,Brooklyn,0.0
Bloomfield Street,Manhattan,0.0
Avenue V,Brooklyn,0.0
CONCOURSE VLG W/E 161 ST,Bronx,0.0
Concourse Village East,Bronx,0.0
Sherman Avenue,Manhattan,0.0
Cromwell Avenue,Bronx,0.0
Between E. 150th St and E. 151st St,Bronx,0.0
Between E. 150th St and 151st St,Bronx,0.0
Loring Place South,Bronx,0.0
Maurice Avenue,Queens,0.0
East 169 Street,Bronx,0.0
PINKNEY AV,Bronx,0.0
44 DR,Queens,0.0
JACKSON AV/DUTCH KILLS ST,Queens,0.0
36 ST,Queens,0.0
VIRGINIA AV,Bronx,0.0
E 52 ST,Brooklyn,0.0
W 7 ST,Brooklyn,0.0
PALISADE AV/EDSALL AV,Bronx,0.0
ST RAYMONDS AV,Bronx,0.0
East 53 Street,Brooklyn,0.0
East 74 Street,Manhattan,0.0
AMUNDSON AV,Bronx,0.0
East Broadway,Manhattan,0.0
East 167 Street,Bronx,0.0
DITMAS AVENUE,Brooklyn,0.0
23 Road,Queens,0.0
E 163 ST/HUNTS PT AV,Bronx,0.0
TELLER AV,Bronx,0.0
East 179 Street,Bronx,0.0
134 Street,Queens,0.0
Woodhull Avenue,Queens,0.0
BEACH 105 STREET,Queens,0.0
98 ST,Queens,0.0
VAN CORTLANDT AV E/W MOSHOLU PKWY S,Bronx,0.0
CONSELYEA ST,Brooklyn,0.0
70 AV,Queens,0.0
W 252 ST,Bronx,0.0
Pulaski Bridge,Queens,0.0
Pelham Parkway Greenway,Bronx,0.0
Buckingham Road,Brooklyn,0.0
77 Road,Queens,0.0
LINCOLN RD/E LAKE DR,Brooklyn,0.0
Maple Street,Brooklyn,0.0
Whipple Street,Brooklyn,0.0
GRAND ST/METROPOLITAN AV,Brooklyn,0.0
93 Avenue,Queens,0.0
Brighton 7 Street,Brooklyn,0.0
Caton Avenue,Brooklyn,0.0
ST PAULS PL,Brooklyn,0.0
Beach 90 Street,Queens,0.0
East Drive,Manhattan,0.0
LEIF ERICSON DR,Brooklyn,0.0
B 76 ST,Queens,0.0
HUGHES AVE,Staten Island,0.0
66 Road,Queens,0.0
Johnson Avenue,Brooklyn,0.0
PILLING ST,Brooklyn,0.0
Metro North Harlem Line,Bronx,0.0
PARKSIDE CT,Brooklyn,0.0
Winthrop Street,Brooklyn,0.0
Ebony Street,Staten Island,0.0
BEEKMAN PLACE,Brooklyn,0.0
123 Street,Queens,0.0
CHESTER CT,Brooklyn,0.0
CORBIN PL,Brooklyn,0.0
Ridge Boulevard,Brooklyn,0.0
Grand Army Plaza,Manhattan,0.0
Between Rogers and Nostrand Aves,Brooklyn,0.0
Ft Greene Place,Brooklyn,0.0
102 ST/FREEDOM DR,Queens,0.0
135 ST,Queens,0.0
Between Rogers and Nostrand Avea,Brooklyn,0.0
Ed Koch Queensboro Bridge Exit,Manhattan,0.0
Clifton Place,Brooklyn,0.0
Desmond Court,Brooklyn,0.0
Glenwood Road,Brooklyn,0.0
Walworth Street,Brooklyn,0.0
Bay 41 Street,Brooklyn,0.0
EMMONS AV,Brooklyn,0.0
St Peters Cemetery Boundary,Staten Island,0.0
Brighton 10 Street,Brooklyn,0.0
E 37 St,Brooklyn,0.0
WINTHROP ST,Brooklyn,0.0
Riverdale Avenue,Brooklyn,0.0
Dumont Avenue,Brooklyn,0.0
JANSEN ST,Staten Island,0.0
LIE EB EN COLLEGE PT BLVD,Queens,0.0
FOREST AV,Staten Island,0.0
Forest Avenue,Staten Island,0.0
Marine Terminal Road,Queens,0.0
Schermerhorn St and State St,Brooklyn,0.0
Ulmer Street,Queens,0.0
PROSPECT PARK W/3 ST,Brooklyn,0.0
MONTGOMERY PL,Brooklyn,0.0
St. Marks Str and Prospect Pl,Brooklyn,0.0
Bolton Avenue,Bronx,0.0
CARLTON AV,Brooklyn,0.0
EAST 15 STREET,Brooklyn,0.0
Java St and India St,Brooklyn,0.0
Cadman Plaza East,Brooklyn,0.0
Marble Hill Avenue,Manhattan,0.0
122 AV,Queens,0.0
Quentin Road,Brooklyn,0.0
63 RD,Queens,0.0
TYRELLAN AV/VETERANS ROAD GREENWAY,Staten Island,0.0
MC KENNA SQ/ST NICHOLAS AV,Manhattan,0.0
East 181 Street,Bronx,0.0
Surf Avenue,Staten Island,0.0
GLEASON AV,Bronx,0.0
17 ST,Brooklyn,0.0
BRE WB EXIT 8 B,Bronx,0.0
West 64 Street,Manhattan,0.0
CROTONA PARK N,Bronx,0.0
69 Place,Queens,0.0
E 174 ST/SHERIDAN EXWY,Bronx,0.0
MALLORY AV,Staten Island,0.0
JRP EB EN VERMONT PL,Queens,0.0
Manor Road,Staten Island,0.0
Anderson St and Vermont Ave,Staten Island,0.0
Coughlan Avenue,Staten Island,0.0
Morrison Avenue,Staten Island,0.0
White Plains Road Line,Bronx,0.0
E 85 ST,Manhattan,0.0
67 Street,Brooklyn,0.0
54 RD,Queens,0.0
CHEVY CHASE ST,Queens,0.0
Rosewood Street,Bronx,0.0
Glenwood Avenue,Staten Island,0.0
Beverly Avenue,Staten Island,0.0
E HOUSTON ST/FDR DR NB EXIT 5/E HOUSTON STREET PE*,Manhattan,0.0
W 12 RD,Queens,0.0
N 8 ST,Brooklyn,0.0
59 Street,Brooklyn,0.0
KENT AV/N 14 ST,Brooklyn,0.0
East 3 Road,Queens,0.0
Mace Avenue,Bronx,0.0
West Street,Brooklyn,0.0
HONE AV,Bronx,0.0
NASSAU ST/FLATBUSH AV EX,Brooklyn,0.0
East 85 Street,Manhattan,0.0
E 95 ST,Manhattan,0.0
5 AVE,Manhattan,0.0
E 82 ST,Manhattan,0.0
East 90 Street,Manhattan,0.0
Between 2nd Ave and Hamilton Pl,Brooklyn,0.0
West 177 Street,Manhattan,0.0
125 AV,Queens,0.0
Elizabeth Place,Brooklyn,0.0
E 88 ST,Manhattan,0.0
E 56 ST,Brooklyn,0.0
TOMLINSON AV,Bronx,0.0
Silver Lake Park Rd and Therease Pl,Staten Island,0.0
Oxford Place,Staten Island,0.0
104 Avenue,Queens,0.0
BEDFORD AV/LORIMER ST,Brooklyn,0.0
242 ST,Queens,0.0
Provost Street,Brooklyn,0.0
E 90 ST,Manhattan,0.0
West 151 Street,Manhattan,0.0
SHARROTTS RD,Staten Island,0.0
SURF AV,Brooklyn,0.0
106 Avenue,Queens,0.0
114 Drive,Queens,0.0
W 105 ST,Manhattan,0.0
E 156 ST,Bronx,0.0
Bay 22 Street,Brooklyn,0.0
West 16 Street,Brooklyn,0.0
W 109 ST,Manhattan,0.0
West 162 Street,Bronx,0.0
Bruner Avenue,Bronx,0.0
Bay 28 Street,Brooklyn,0.0
WEST 110 STREET,Manhattan,0.0
Benson Avenue,Brooklyn,0.0
Hart Place,Brooklyn,0.0
West 113 Street,Manhattan,0.0
W 117 ST,Manhattan,0.0
Mc Donald Street,Bronx,0.0
Mc Farland Avenue,Staten Island,0.0
Lirr Montauk Line,Queens,0.0
ST CLAIRE PL/HHP NB EXIT 12,Manhattan,0.0
Manhattan Avenue,Manhattan,0.0
28 RD,Queens,0.0
JACKIE ROBINSON PKWY EB ET 2,Queens,0.0
49 AV,Queens,0.0
Martha Avenue,Bronx,0.0
15 Street,Brooklyn,0.0
West 172 Street,Manhattan,0.0
Yukon Avenue,Staten Island,0.0
AUTUMN AVENUE,Brooklyn,0.0
5 AV/E 120 ST,Manhattan,0.0
5 AV/W 120 ST,Manhattan,0.0
EDGECOMBE AV,Manhattan,0.0
Division Place,Brooklyn,0.0
CARPENTER AV,Bronx,0.0
Gun Hill Houses Pedestrian Path,Bronx,0.0
West 19 Street,Brooklyn,0.0
W 16 ST,Brooklyn,0.0
BATCHELDER ST,Brooklyn,0.0
83 Street,Brooklyn,0.0
BRAGG ST,Brooklyn,0.0
30 Place,Queens,0.0
33 Street,Queens,0.0
Barnes Avenue,Bronx,0.0
West 13 Street,Brooklyn,0.0
SAUNDERS ST,Queens,0.0
58 ST/34 AV,Queens,0.0
DARLINGTON AV,Staten Island,0.0
HINSDALE STREET,Brooklyn,0.0
RIVERSIDE DR/DYCKMAN ST,Manhattan,0.0
Voorhies Ave and Shore Pkwy,Brooklyn,0.0
Chelsea Street,Queens,0.0
Galway Avenue,Queens,0.0
W 46 ST/E 46 ST,Manhattan,0.0
BEECHWOOD PL,Staten Island,0.0
FENIMORE ST,Brooklyn,0.0
W 23 ST/5 AV,Manhattan,0.0
HEYWARD ST,Brooklyn,0.0
BAY 20 ST,Brooklyn,0.0
C P W 85 APPR/W 85 ST,Manhattan,0.0
W 58 ST,Manhattan,0.0
Castleton Court,Staten Island,0.0
HUDSON ST/W BROADWAY,Manhattan,0.0
Roosevelt Court,Queens,0.0
75 Road,Queens,0.0
100 ST,Queens,0.0
Rockaway Line,Queens,0.0
E 14 ST/UNIVERSITY PL,Manhattan,0.0
ROSE LANE,Staten Island,0.0
North Railroad Street,Staten Island,0.0
38 AV,Queens,0.0
ASH AV,Queens,0.0
BEECH AVENUE,Queens,0.0
ECKFORD AV,Queens,0.0
SI EXWY EN EB/LILY POND AV,Staten Island,0.0
Alabama Avenue,Brooklyn,0.0
Wortman Avenue,Brooklyn,0.0
E 60 STREET PEDESTRIAN OPAS,Manhattan,0.0
THE MALL,Manhattan,0.0
ADAMS AV,Staten Island,0.0
W FARMS RD/E 167 ST,Bronx,0.0
WARSOFF PL,Brooklyn,0.0
56 AV/218 ST,Queens,0.0
FT GREENE PL,Brooklyn,0.0
Elmira Loop,Brooklyn,0.0
117 ST,Queens,0.0
115 AV,Queens,0.0
Preston Avenue,Staten Island,0.0
PARSONS BLVD/BIKE PATH,Queens,0.0
156 ST,Queens,0.0
Beekman Pl and Midwood St.,Brooklyn,0.0
DOUGLASTON PKWY/WILLOW DR,Queens,0.0
ST NICHOLAS AV/W 162 ST,Manhattan,0.0
Brooklyn Brdg Ped And Bike Path,Manhattan,0.0
RESERVOIR AV,Bronx,0.0
BROADWAY/MALCOLM X BLVD,Brooklyn,0.0
Marcy Ave and Nostrand Ave,Brooklyn,0.0
Rock Street,Brooklyn,0.0
143 AV,Queens,0.0
Strong Place,Brooklyn,0.0
Baltic Street,Brooklyn,0.0
LANDING ROAD,Bronx,0.0
RUTGERS ST/ESSEX ST,Manhattan,0.0
14 Road,Queens,0.0
St Pauls Avenue,Staten Island,0.0
West 167 Street,Bronx,0.0
Foster Ave and Farragut Rd,Brooklyn,0.0
Robinson Street,Queens,0.0
STANHOPE ST,Queens,0.0
AMANDA CT,Staten Island,0.0
WOODROW RD,Staten Island,0.0
Pompey Avenue,Staten Island,0.0
Amboy Street,Brooklyn,0.0
Bristol Street,Brooklyn,0.0
Thatford Avenue,Brooklyn,0.0
Corson Avenue,Staten Island,0.0
CLAVER PLACE,Brooklyn,0.0
245 Street,Queens,0.0
62 Avenue,Queens,0.0
24 Road,Queens,0.0
LACONIA AV,Bronx,0.0
CLOSE AV,Queens,0.0
COLLEGE AV,Bronx,0.0
Bqe Wb Entrance Columbia St,Brooklyn,0.0
248th St and 249th St,Queens,0.0
RUSHMORE AV,Queens,0.0
BROWVALE LA,Queens,0.0
82 DR,Queens,0.0
178th Pl and Farmers Blvd,Queens,0.0
WEST 76 STREET,Manhattan,0.0
S GREENLEAF AV,Staten Island,0.0
Houseman Ave,Staten Island,0.0
KNOX PL,Bronx,0.0
60 DR,Queens,0.0
JEWETT AV,Staten Island,0.0
BRONXDALE AV/BRONX PARK E,Bronx,0.0
GREENPOINT AV BR/KINGSLAND AV/JJ BYRNE MEMORIAL B*,Brooklyn,0.0
W 94 ST,Manhattan,0.0
W 95 ST/HHP SB EXIT 11,Manhattan,0.0
W 53RD ST,Manhattan,0.0
West 54 Street,Manhattan,0.0
WYGANT PL,Staten Island,0.0
Powell Street,Brooklyn,0.0
88 Street,Queens,0.0
EXETER ST,Staten Island,0.0
146 Street,Queens,0.0
West 262 Street,Bronx,0.0
94 Street,Queens,0.0
Hudson Street,Manhattan,0.0
Beach 38 Street,Queens,0.0
JUNCTION BLVD,Queens,0.0
Charlton Street,Manhattan,0.0
JANE ST,Manhattan,0.0
BILLINGS STREET,Queens,0.0
62 DRIVE,Queens,0.0
Horatio Street,Manhattan,0.0
CORTLANDT AL,Manhattan,0.0
W 8 ST/GREENWICH AV,Manhattan,0.0
Guernsey Street,Brooklyn,0.0
29 ST,Queens,0.0
Norman Avenue,Brooklyn,0.0
24 Street,Queens,0.0
Eunice Place,Staten Island,0.0
Nadine Street,Staten Island,0.0
Waldron Street,Queens,0.0
67 RD,Queens,0.0
145 DR,Brooklyn,0.0
145 ST,Queens,0.0
Hooker Place,Staten Island,0.0
28 Street,Queens,0.0
WANAMAKER PL/E 9 ST,Manhattan,0.0
5 AV/W 15 ST,Manhattan,0.0
N GANNON AV,Staten Island,0.0
Sheraden Avenue,Staten Island,0.0
23 ST,Queens,0.0
Reeds Mill Lane,Bronx,0.0
De Lavall Avenue,Bronx,0.0
Conner Street,Bronx,0.0
Hollers Avenue,Bronx,0.0
CATHERINE ST,Brooklyn,0.0
150 ST/SUTPHIN BLVD,Queens,0.0
30 DR,Queens,0.0
HEBERTON AV,Staten Island,0.0
135 Avenue,Queens,0.0
E 14 ST/BROADWAY,Manhattan,0.0
FDR DR NB EXIT 12/E 60 STREET PEDESTRIAN OPAS,Manhattan,0.0
45 Avenue,Queens,0.0
E 22 ST/W 22 ST,Manhattan,0.0
185 Street,Queens,0.0
192 Street,Queens,0.0
73 Avenue,Queens,0.0
87 RD/PALO ALTO AV,Queens,0.0
Rio Drive,Queens,0.0
Richmond Terrace,Staten Island,0.0
Cedar Grove Avenue,Staten Island,0.0
Foch Boulevard,Queens,0.0
Stanton Street,Manhattan,0.0
NEWEL ST,Brooklyn,0.0
MOULTRIE ST,Brooklyn,0.0
Gladwin Avenue,Queens,0.0
120 Avenue,Queens,0.0
2 Street,Staten Island,0.0
Bqe Wb En Mc Guinness Blvd S,Brooklyn,0.0
Peck Avenue,Queens,0.0
ROSS AV,Staten Island,0.0
Cbe Nb Exit 1 A Upperdeck,Manhattan,0.0
W 79 ST/HHP NB EXIT 10 W,Manhattan,0.0
BEMENT AV,Staten Island,0.0
East 11 Street,Manhattan,0.0
Jamaica Avenue,Queens,0.0
Between 88th Ave and 88th Rd,Queens,0.0
153 Street,Queens,0.0
Brooklyn Queens Expwy Et 33 Eb,Brooklyn,0.0
46 RD,Queens,0.0
193 ST,Queens,0.0
JORDAN ST/FRANCIS LEWIS BLVD,Queens,0.0
198 ST,Queens,0.0
Milburn Street,Staten Island,0.0
169 ST/HOMELAWN ST,Queens,0.0
Dorothea Place,Staten Island,0.0
Olympia Boulevard,Staten Island,0.0
ROOSEVELT AV,Queens,0.0
209 ST,Queens,0.0
Between 81st Rd and 82nd Ave,Queens,0.0
Beach 31 Street,Queens,0.0
East 10 Road,Queens,0.0
GREENCROFT AV,Staten Island,0.0
163 ST,Queens,0.0
South Conduit Avenue,Brooklyn,0.0
BATTERY PK,Manhattan,0.0
64 Avenue Pedestrian Overpass,Queens,0.0
0.000 Undefined,Manhattan,0.0
Corona Avenue,Queens,0.0
23 AV/DITMARS BLVD SQ,Queens,0.0
230 Street,Queens,0.0
Borden Avenue,Queens,0.0
231 Street,Queens,0.0
West 79 Street,Manhattan,0.0
South Gannon Avenue,Staten Island,0.0
BROOKVILLE BLVD/LAURELTON PARKWAY GREENWAY,Queens,0.0
New Lots Avenue,Brooklyn,0.0
Freedom Drive,Queens,0.0
19 Street,Brooklyn,0.0
143 Place,Queens,0.0
West 153 Street,Manhattan,0.0
Mc Intosh Street,Queens,0.0
BARCLAY CIR,Staten Island,0.0
BAYCHESTER AVENUE,Bronx,0.0
Parkway Court,Brooklyn,0.0
Melrose Houses Pedestrian Path,Bronx,0.0
97 AVENUE,Queens,0.0
E FORDHAM RD,Bronx,0.0
Gowanus Expwy Wb En Hamilton Ave,Brooklyn,0.0
JACKSON AV/11 ST,Queens,0.0
West 218 Street,Manhattan,0.0
81 AV,Queens,0.0
SCHMIDTS LA,Staten Island,0.0
AV H,Brooklyn,0.0
Koch Br Pedestrian And Bike Path,Manhattan,0.0
SCHENCK AVENUE,Brooklyn,0.0
Hamilton Avenue,Brooklyn,0.0
205 ST,Queens,0.0
OREGON RD,Staten Island,0.0
Old Fulton Street,Brooklyn,0.0
Mott Avenue,Queens,0.0
LANGDALE ST,Queens,0.0
EMPIRE AV/BALSAM CT,Queens,0.0
Houston/essex Street Line,Manhattan,0.0
Pedestrian Path,Brooklyn,0.0
E TREMONT AV/ROBERTS AV,Bronx,0.0
JEROME RD,Staten Island,0.0
223 ST,Queens,0.0
Mde Sb Entrance Grand Cncrse,Bronx,0.0
West 97 Street,Manhattan,0.0
Snediker Avenue,Brooklyn,0.0
Caton Ave and Albemarle Ave,Brooklyn,0.0
LOGAN ST,Brooklyn,0.0
Bay 38 Street,Brooklyn,0.0
ST JOHNS AV,Staten Island,0.0
57 ST,Brooklyn,0.0
Crotona Parkway,Bronx,0.0
144 Place,Queens,0.0
32 Avenue,Queens,0.0
51 Avenue,Queens,0.0
West Mosholu Parkway South,Bronx,0.0
Ericsson Street,Queens,0.0
West 60 Street,Manhattan,0.0
Henry Hudson Py Nb En W 96 St,Manhattan,0.0
EMERALD ST,Brooklyn,0.0
LOUISIANA AV,Brooklyn,0.0
East 174 Street,Bronx,0.0
East River Shoreline West,Manhattan,0.0
Lirr Main Line,Queens,0.0
HUNTS PT AV,Bronx,0.0
ECKFORD ST,Brooklyn,0.0
WINDERMERE RD,Staten Island,0.0
256 Street,Queens,0.0
HEGEMAN AV,Brooklyn,0.0
109 Street,Queens,0.0
Haring Street,Brooklyn,0.0
PELHAM PARKWAY GREENWAY,Bronx,0.0
RFK BRIDGE MANHATTAN ENTRANCE RP/RFK BRIDGE EXIT *,Manhattan,0.0
195 Street,Queens,0.0
FRESH KILLS BRG,Staten Island,0.0
JEROME AV/W GUN HILL RD,Bronx,0.0
ROCHAMBEAU AV,Bronx,0.0
E 14 St,Brooklyn,0.0
Temple Court,Brooklyn,0.0
Parkside Ave and Woodruff Ave,Brooklyn,0.0
WOODRUFF AV,Brooklyn,0.0
PETERS PL,Bronx,0.0
Vireo Avenue,Bronx,0.0
Chester Avenue,Brooklyn,0.0
RIVERSIDE DR/HHP NB EN DYCKMAN ST/HHP SB EN DYCKM*,Manhattan,0.0
KNICKERBOCKER AV,Brooklyn,0.0
GRAVESEND NECK RD,Brooklyn,0.0
216 ST,Queens,0.0
East Raleigh Avenue,Staten Island,0.0
Tompkins Avenue,Brooklyn,0.0
197 ST,Queens,0.0
E 210 ST,Bronx,0.0
POLY PL/WAINWRIGHT DR,Brooklyn,0.0
110 Road,Queens,0.0
Clawson Street,Staten Island,0.0
W 123 ST,Manhattan,0.0
SMITH ST,Brooklyn,0.0
34 ST,Queens,0.0
Horace Harding Expressway Sr N,Queens,0.0
Delaware Avenue,Queens,0.0
Lirr Port Washington Line,Queens,0.0
Walton Avenue,Bronx,0.0
PAERDEGAT 8 ST,Brooklyn,0.0
45 AV/ELMHURST AV,Queens,0.0
AV Y,Brooklyn,0.0
GRAHAM AV,Brooklyn,0.0
Kingston Ave,Brooklyn,0.0
PARROTT PL,Brooklyn,0.0
ISLINGTON ST,Staten Island,0.0
DEWEY PL,Staten Island,0.0
19 Avenue,Brooklyn,0.0
17 AV,Brooklyn,0.0
West 85 Street,Manhattan,0.0
Varkens Hook Road,Brooklyn,0.0
EASTCHESTER RD,Bronx,0.0
LEFFERTS AV/EMPIRE BLVD,Brooklyn,0.0
W 179 ST/G WASHINGTON BR EN W 179 ST,Manhattan,0.0
85 RD,Queens,0.0
HOMECREST AV,Brooklyn,0.0
E 59 ST/CENTRAL PARK S,Manhattan,0.0
Camden Avenue,Staten Island,0.0
Baltic Ave,Staten Island,0.0
BQE WB EN WILLIAMSBURG ST W/BROOKLYN QUEENS EXWY/*,Brooklyn,0.0
B 79 ST,Queens,0.0
Brown Place,Queens,0.0
AV L,Brooklyn,0.0
E 28 ST,Brooklyn,0.0
E 64 ST,Manhattan,0.0
Calhoun Avenue,Bronx,0.0
PELHAM PKWY S/HUTCH RIVER PKWY E,Bronx,0.0
STUART ST,Brooklyn,0.0
DEVON AV,Brooklyn,0.0
East Mt Eden Avenue,Bronx,0.0
E MOUNT EDEN AV,Bronx,0.0
East 178 Street,Bronx,0.0
West 187 Street,Manhattan,0.0
Rockaway Parkway,Brooklyn,0.0
East 80 Street,Manhattan,0.0
E RD/W RD,Queens,0.0
HENSHAW ST,Manhattan,0.0
MANGIN ST,Manhattan,0.0
Bowery,Manhattan,0.0
HUTCHINSON RVR PKWY SB ET 4 B,Bronx,0.0
Bedell Lane,Brooklyn,0.0
KINGSTON AV,Brooklyn,0.0
DYCKMAN ST/HUDSON RIVER GREENWAY,Manhattan,0.0
Court Square,Queens,0.0
VILLAGE RD,Queens,0.0
12 Street,Queens,0.0
30 Drive,Queens,0.0
E NEW YORK AV,Brooklyn,0.0
5 AV/E 72 ST,Manhattan,0.0
Kildare Road,Queens,0.0
ACADEMY ST,Manhattan,0.0
32 PL,Queens,0.0
SKILLMAN AV/35 ST,Queens,0.0
39 AV/NORTHERN BLVD,Queens,0.0
Between 56th St and 57th St,Brooklyn,0.0
40 Street,Brooklyn,0.0
EUCLID AV,Brooklyn,0.0
PENELOPE AV,Queens,0.0
Between Bills Pl and Chester Ave,Brooklyn,0.0
45 ROAD,Queens,0.0
44 RD,Queens,0.0
189 ST/46 RD,Queens,0.0
Euclid Avenue,Brooklyn,0.0
Chauncey Street,Brooklyn,0.0
COLUMBUS CIRCLE,Manhattan,0.0
Thomas S Boyland Street,Brooklyn,0.0
137 ST,Queens,0.0
CROSS IS PKWY SER. RD,Queens,0.0
Dwight Street,Brooklyn,0.0
Sumpter Street,Brooklyn,0.0
MASPETH AV,Brooklyn,0.0
UNIVERSITY HEIGHTS BRIDGE APPR,Manhattan,0.0
VOORHIES AV,Brooklyn,0.0
Baychester Avenue,Bronx,0.0
BEAVER STREET,Brooklyn,0.0
HUNTINGTON ST/CLINTON ST,Brooklyn,0.0
KEEGANS LA,Staten Island,0.0
ENT RMP TO EB GCP,Queens,0.0
WOODHULL ST,Brooklyn,0.0
40 Road,Queens,0.0
COLDEN ST,Queens,0.0
Stewart Avenue,Brooklyn,0.0
Sheridan Ep Nb En Hunts Pt Av,Bronx,0.0
VANDERVOORT AV,Brooklyn,0.0
West 119 Street,Manhattan,0.0
W 160 ST,Manhattan,0.0
COOK ST,Brooklyn,0.0
Patchen Avenue,Brooklyn,0.0
Mill Street,Brooklyn,0.0
ROBINSON ST,Queens,0.0
30TH AV/33RD ST,Queens,0.0
DE GRAW ST,Brooklyn,0.0
W 98 ST,Manhattan,0.0
Woodside Avenue,Queens,0.0
West 44 Street,Manhattan,0.0
Grattan Street,Brooklyn,0.0
Vandervoort Place,Brooklyn,0.0
VARICK AV,Brooklyn,0.0
EVERGREEN AV,Brooklyn,0.0
