Intersection,Borough,score
W/B MERRICK BLVD @ 243 ST (CITY LINE),Queens,1.0
FRESH KILLS BR,Staten Island,1.0
S/B 3 AVE BRIDGE @ 3 STREET - 6 STREET,Brooklyn,1.0
N/B 3 AVE BRIDGE @ 3 STREET - 6 STREET,Brooklyn,1.0
3 ST BR,Brooklyn,1.0
YORK AVE BET E 90TH ST & E 91ST ST,Manhattan,1.0
FREDERICK DOUGLASS BOULEVARD,Manhattan,1.0
E/B ARTHUR KILL RD @ SHARROTTS RD,Staten Island,1.0
NB STILLWELL AVE APPROACH MERMAID AVE,Brooklyn,1.0
223 STREET,Queens,1.0
CROSS ISLAND PARKWAY SR SOUTH,Queens,1.0
SOUTHERN BLVD APPROACH TO LONGWOOD AVE,Bronx,1.0
65TH ST WB APPROACH TO BAY PARKWAY,Brooklyn,1.0
75TH ST EB APPROACH TO BAY PARKWAY,Brooklyn,1.0
86TH ST WB APPROACH TO BAY PARKWAY,Brooklyn,1.0
65TH ST EB APPROACH TO BAY PARKWAY,Brooklyn,1.0
N/B AMSTERDAM AVE @ W 110 ST,Manhattan,1.0
EDGECOMBE AVENUE,Manhattan,1.0
ANDERSON AVENUE,Bronx,1.0
E/B 60 ST( E/LEG) @ 5TH AVE,Brooklyn,1.0
60TH ST APPROACHING 4TH AVE,Brooklyn,1.0
4th AVE & 86th ST,Brooklyn,1.0
UNION ST APPROACHING 4TH AVE,Brooklyn,1.0
PROSPECT AVE APPROACHING 4TH AVE,Brooklyn,1.0
S/B BROADWAY @ E 23RD ST,Manhattan,1.0
UTICA AVE SB APPROACH TO AVE N,Brooklyn,1.0
W/B EAST 174 STREET BRIDGE @ BOONE AVE,Bronx,1.0
WEST FARMS RD&JENNINGS ST NB AP BT BOONE AVE&JENNIN,Bronx,1.0
S/B AMSTERDAM AVE @ W 110 ST,Manhattan,1.0
E/B EAST 14TH ST@ IRVING PL.,Manhattan,1.0
SENATOR ST,Brooklyn,1.0
BAY 29 STREET,Brooklyn,1.0
WEST 177 STREET,Manhattan,1.0
MORNINGSIDE AV,Manhattan,1.0
SAND LANE,Staten Island,1.0
PARK LANE SOUTH,Queens,1.0
E/B AVE W @ WEST 6 ST,Brooklyn,1.0
BAY PKWY NB BET 86th ST & 85th ST,Brooklyn,1.0
BAY PARKWAY SB APPROACH TO 86TH ST,Brooklyn,1.0
N/B WEST 6 ST @ AVE W,Brooklyn,1.0
WEST 6th ST S.OF AVE W,Brooklyn,1.0
Grand Central Parkway Sr North,Queens,0.0
E 124 ST/5 AV,Manhattan,0.0
LUTEN AV,Staten Island,0.0
SETH CT,Staten Island,0.0
HILLBROOK DR,Staten Island,0.0
Pierrepont Street,Brooklyn,0.0
S LAKE DR,Brooklyn,0.0
Crystal Avenue,Staten Island,0.0
Randall Avenue,Bronx,0.0
Hegeman Avenue,Brooklyn,0.0
W 125 ST/E 125 ST,Manhattan,0.0
GLEN AV,Staten Island,0.0
HIGHLAND BLVD,Brooklyn,0.0
E 124 ST,Manhattan,0.0
W 46 ST,Manhattan,0.0
CARY AV,Staten Island,0.0
W 148 ST,Manhattan,0.0
PELTON AV,Staten Island,0.0
5 AV/E 135 ST,Manhattan,0.0
E 126 ST/RFK BRIDGE PED AND BIKE PATH,Manhattan,0.0
Pugsley Avenue,Bronx,0.0
BRADY AV,Bronx,0.0
Virginia Street,Queens,0.0
E 39 ST/5 AV,Manhattan,0.0
5 AV/E 40 ST,Manhattan,0.0
Grand Avenue,Brooklyn,0.0
108 Drive,Queens,0.0
WOODSTOCK AV/GLEN AV,Staten Island,0.0
20 AV/MC DONALD AV,Brooklyn,0.0
E 75 ST,Manhattan,0.0
Sand Lane,Staten Island,0.0
MC CLEAN AV,Staten Island,0.0
71 RD,Queens,0.0
E 43 ST/W 43 ST,Manhattan,0.0
PARK PEDESTRIAN PATH,Queens,0.0
Targee Street,Staten Island,0.0
W 62 ST,Manhattan,0.0
AMBER ST,Brooklyn,0.0
RFK BRIDGE ENTRANCE RAMP,Manhattan,0.0
E 125 ST/WILLIS AV BR APPR/WILLIS AVENUE BRIDGE B*,Manhattan,0.0
Merrick Boulevard,Queens,0.0
HUDSON ST/HOLLAND TUN APPR,Manhattan,0.0
West 72 Street,Manhattan,0.0
Colonial Road,Brooklyn,0.0
VERRAZANO BR APPR,Brooklyn,0.0
WEST HOUSTON STREET,Manhattan,0.0
W 87 ST,Manhattan,0.0
W 73 ST,Manhattan,0.0
MELROSE AV/E 149 ST/WILLIS AV,Bronx,0.0
WEST DR,Manhattan,0.0
Muliner Avenue,Bronx,0.0
MATTHEWS AV,Bronx,0.0
BROOKVILLE PARK GREENWAY,Queens,0.0
E TREMONT AV/BRONXDALE AV,Bronx,0.0
Plainview Avenue,Queens,0.0
Pierce Avenue,Bronx,0.0
E 25 ST BR,Manhattan,0.0
TYSENS LN,Staten Island,0.0
JORALEMON STREET,Brooklyn,0.0
Rhinelander Avenue,Bronx,0.0
146 AV,Queens,0.0
St Anns Avenue,Bronx,0.0
W 61 DR,Manhattan,0.0
ROSELLE ST,Bronx,0.0
W 100 ST,Manhattan,0.0
West 98 Street,Manhattan,0.0
BLONDELL AV,Bronx,0.0
W 66 ST,Manhattan,0.0
LISBON PL,Staten Island,0.0
74 ST,Brooklyn,0.0
NORTH RAILROAD AVENUE,Staten Island,0.0
Waters Place,Bronx,0.0
Neptune Avenue,Brooklyn,0.0
WAKEMAN PL,Brooklyn,0.0
West 71 Street,Manhattan,0.0
Stillwell Avenue,Brooklyn,0.0
CANEY RD,Queens,0.0
East 163 Street,Bronx,0.0
St Marys Street,Bronx,0.0
58 Street,Queens,0.0
Thwaites Place,Bronx,0.0
West 74 Street,Manhattan,0.0
E 63 STREET PEDESTRIAN OPAS,Manhattan,0.0
Concord Avenue,Bronx,0.0
3 AV/GOE WB EN 61 ST,Brooklyn,0.0
LUDWIG ST,Staten Island,0.0
Royal Oak Road,Staten Island,0.0
BARKER AV,Bronx,0.0
BRITTON ST,Bronx,0.0
TRINITY AV,Bronx,0.0
97 ST TRANSVERSE/W 97 ST,Manhattan,0.0
Frederick Douglass Boulevard,Manhattan,0.0
Senator Street,Brooklyn,0.0
VAN WYCK EXWY NB EXIT 11/72 AV,Queens,0.0
Mc Donald Avenue,Brooklyn,0.0
Raymond Avenue,Staten Island,0.0
ANDERSON ST,Staten Island,0.0
Purcell Street,Staten Island,0.0
Burke Avenue,Bronx,0.0
BQE EB EXIT 35 E-W,Queens,0.0
271 ST,Queens,0.0
220 ST,Queens,0.0
218 Place,Queens,0.0
F D R DR/E 5 WALK PEDESTRIAN OPAS,Manhattan,0.0
W 13 RD,Queens,0.0
N 9 ST,Brooklyn,0.0
Wythe Avenue,Brooklyn,0.0
HOOK CREEK BLVD,Queens,0.0
N 15 ST,Brooklyn,0.0
East 4 Road,Queens,0.0
107 AV,Queens,0.0
Allerton Avenue,Bronx,0.0
PAULDING AV,Bronx,0.0
SANDS ST,Brooklyn,0.0
East 86 Street,Manhattan,0.0
E 83 ST,Manhattan,0.0
East 91 Street,Manhattan,0.0
15 ST,Brooklyn,0.0
E 89 ST,Manhattan,0.0
East 149 Street,Bronx,0.0
CALYER ST,Brooklyn,0.0
E 57 ST,Manhattan,0.0
Broad Channel Island Shoreline,Queens,0.0
Kent Street,Brooklyn,0.0
VAN WICKLEN RD,Queens,0.0
EDDY ST,Staten Island,0.0
Hollis Avenue,Queens,0.0
LYDIG AV,Bronx,0.0
ZION ST,Queens,0.0
MORENCI LA,Queens,0.0
HARRISON AV,Brooklyn,0.0
179 ST,Queens,0.0
S PORTLAND AV,Brooklyn,0.0
WALTON ST,Brooklyn,0.0
WEST 77 STREET,Manhattan,0.0
RAYMOND AV,Staten Island,0.0
Wright Ave,Staten Island,0.0
Van Cortlandt Avenue West,Bronx,0.0
JEROME AV/E GUN HILL RD,Bronx,0.0
UNIONPORT RD,Bronx,0.0
JJ BYRNE MEMORIAL BRG,Brooklyn,0.0
SHUBERT AL,Manhattan,0.0
W 52 ST,Manhattan,0.0
West 55 Street,Manhattan,0.0
BENNETT ST,Staten Island,0.0
E 97 ST,Manhattan,0.0
DEKALB AV,Bronx,0.0
BAINBRIDGE AV,Bronx,0.0
E 15 St,Brooklyn,0.0
CENTRAL PK,Manhattan,0.0
Prospect Park Southwest,Brooklyn,0.0
PARKSIDE AV/S LAKE DR,Brooklyn,0.0
Manor Avenue,Bronx,0.0
53 RD,Queens,0.0
Underhill Avenue,Brooklyn,0.0
COOPER AV/IRVING AV,Brooklyn,0.0
JAMES ST,Manhattan,0.0
Onslow Place,Queens,0.0
Inwood Street,Queens,0.0
10 Street,Staten Island,0.0
JEFFERSON AV,Queens,0.0
111 Avenue,Queens,0.0
HOYT ST,Brooklyn,0.0
Rose Avenue,Queens,0.0
Gerard Avenue,Bronx,0.0
PAERDEGAT 9 ST,Brooklyn,0.0
E 39 ST,Brooklyn,0.0
WHITNEY AV,Queens,0.0
51 AV,Queens,0.0
CROPSEY AV/NEPTUNE AV,Brooklyn,0.0
PALMETTO ST/MYRTLE AV,Brooklyn,0.0
Albany Ave,Brooklyn,0.0
BARLOW AV,Staten Island,0.0
DEWEY AV,Staten Island,0.0
East Fordham Road,Bronx,0.0
NEW DORP LA/N RAILROAD AV,Staten Island,0.0
West 86 Street,Manhattan,0.0
Mackenzie Street,Brooklyn,0.0
CLAWSON ST,Staten Island,0.0
ELY AV/STRANG AV,Bronx,0.0
SHEEPSHEAD BAY RD,Brooklyn,0.0
C P E 60 APPR/E 60 ST,Manhattan,0.0
MURIEL ST,Staten Island,0.0
63 DR,Queens,0.0
Hylan Boulevard,Staten Island,0.0
W 57 ST,Manhattan,0.0
Roosevelt St,Staten Island,0.0
COYLE ST,Brooklyn,0.0
Bragg Street,Brooklyn,0.0
GRAND AV/BQE,Brooklyn,0.0
71 PL,Queens,0.0
WATERBURY ST,Brooklyn,0.0
Boerum Street,Brooklyn,0.0
MAUJER ST,Brooklyn,0.0
E 65 ST/65 ST TRANSVERSE,Manhattan,0.0
Revere Avenue,Bronx,0.0
E 197 ST,Bronx,0.0
PELHAM PKWY S/PELHAM PKWY EN WB/PELHAM PARKWAY GR*,Bronx,0.0
BURNETT ST/AV P,Brooklyn,0.0
CHANNEL AV,Brooklyn,0.0
Ocean Pkwy SB Mainline,null,0.0
Ocean Pkwy NB Mailline Between,null,0.0
Sutphin Boulevard,Queens,0.0
MOSHOLU PKWY,Bronx,0.0
Black Bank Marsh Shoreline,Queens,0.0
Junction Boulevard,Queens,0.0
Greenwich Street,Manhattan,0.0
MDE NB EXIT 14,Bronx,0.0
74 Place,Queens,0.0
97 PL,Queens,0.0
King Street,Manhattan,0.0
GREENWICH ST/9 AV,Manhattan,0.0
GANSEVOORT ST,Manhattan,0.0
99 STREET,Queens,0.0
90 AVENUE,Queens,0.0
62 ROAD,Queens,0.0
110 STREET,Queens,0.0
COURT PL,Staten Island,0.0
West 117 Street,Manhattan,0.0
West 4 Street,Manhattan,0.0
CHRISTOPHER ST/W 9 ST,Manhattan,0.0
Simonson Ave,Staten Island,0.0
South Railroad Avenue,Staten Island,0.0
Bishop Street,Staten Island,0.0
Penrod Street,Queens,0.0
67 DR,Queens,0.0
JERSEY ST,Manhattan,0.0
Simonson Avenue,Staten Island,0.0
Walker Street,Staten Island,0.0
STANTON ST,Manhattan,0.0
LAFAYETTE ST/E 10 ST,Manhattan,0.0
E 14 ST/UNION SQ S,Manhattan,0.0
UNION SQ W,Manhattan,0.0
26 Avenue,Queens,0.0
Harvey Avenue,Staten Island,0.0
Rombouts Avenue,Bronx,0.0
Mc Guinness Blvd South,Brooklyn,0.0
34 AV,Queens,0.0
DECKER AV,Staten Island,0.0
BAISLEY BLVD S,Queens,0.0
136 Avenue,Queens,0.0
184 Street,Queens,0.0
WEXFORD TER/87 DR,Queens,0.0
POST AV,Staten Island,0.0
Henley Road,Queens,0.0
Leonard Street,Brooklyn,0.0
De Groot Place,Staten Island,0.0
W 24 ST,Manhattan,0.0
118 Avenue,Queens,0.0
Rivington Street,Manhattan,0.0
155 ST,Queens,0.0
DIAMOND ST,Brooklyn,0.0
Pidgeon Meadow Road,Queens,0.0
33 Avenue,Queens,0.0
76 AVENUE,Queens,0.0
Hutchinson River Parkway,Bronx,0.0
Baisley Boulevard,Queens,0.0
Bqe Wb Entrance Meeker Ave,Brooklyn,0.0
189 Street,Queens,0.0
Riverside Drive,Manhattan,0.0
Archer Avenue,Queens,0.0
155 Street,Queens,0.0
North Henry Street,Brooklyn,0.0
195 ST,Queens,0.0
CODDINGTON AV,Staten Island,0.0
Enfield Place,Staten Island,0.0
170 ST,Queens,0.0
Freeborn Street,Staten Island,0.0
Richardson Street,Brooklyn,0.0
Russell Street,Brooklyn,0.0
52 Street,Queens,0.0
GCP EB EXIT 6,Queens,0.0
Mother Gaston Boulevard,Brooklyn,0.0
LAURELTON PKWY,Queens,0.0
Highland Avenue,Queens,0.0
BK BR EXIT RP/ROSE ST,Manhattan,0.0
GOWANUS EXWY EB EXIT 18,Brooklyn,0.0
West 24 Street,Manhattan,0.0
East 233 Street,Bronx,0.0
COLONY AV,Staten Island,0.0
28 AV,Queens,0.0
NEPTUNE AV,Brooklyn,0.0
Ramp,Manhattan,0.0
168 Street,Queens,0.0
167 ST/VINE ST,Queens,0.0
Beach 73 Street,Queens,0.0
Steinway Street,Queens,0.0
44 ST,Queens,0.0
GRANT PL,Staten Island,0.0
West 42 Street,Manhattan,0.0
BRP NB EN DR KAZIMIROFF BLVD,Bronx,0.0
Lovingham Place,Queens,0.0
Beach 9 Street,Queens,0.0
Central Park Lenox Avenue Appr,Manhattan,0.0
SEAVER AV,Staten Island,0.0
Old Town Road,Staten Island,0.0
LIGHTNER AV,Staten Island,0.0
Beach 4 Street,Queens,0.0
Brielle Avenue,Staten Island,0.0
East 211 Street,Bronx,0.0
STATEN ISL EXWY WB EXIT 12/REON AV,Staten Island,0.0
RICE AV,Staten Island,0.0
AVE OF THE AMERICAS/CENTRAL PARK S,Manhattan,0.0
West 34 Street,Manhattan,0.0
REDFERN AV,Queens,0.0
208 PL,Queens,0.0
E 34 ST,Manhattan,0.0
LENOX AVENUE,Manhattan,0.0
16 AV,Brooklyn,0.0
Nassau Expressway,Queens,0.0
Shore Boulevard,Brooklyn,0.0
PURCELL ST,Staten Island,0.0
Pleasant Avenue,Manhattan,0.0
Long Island Sound Shoreline,Bronx,0.0
41 Road,Queens,0.0
69 Lane,Queens,0.0
Bronx River Avenue,Bronx,0.0
Berkeley Place,Brooklyn,0.0
ROYAL OAK RD,Staten Island,0.0
Tonking Road,Staten Island,0.0
Suffolk Avenue,Staten Island,0.0
LIVINGSTON AVENUE,Staten Island,0.0
Ocean Terrace,Staten Island,0.0
22 Road,Queens,0.0
223 Street,Queens,0.0
Milford Drive,Staten Island,0.0
Bruckner Boulevard,Bronx,0.0
WHITESTONE EXPRESSWAY SR W/ULMER ST,Queens,0.0
CAYUGA AV/SIE WB EN CLOVE RD,Staten Island,0.0
Marathon Parkway,Queens,0.0
Stratton Street,Queens,0.0
E NEW YORK AV/REMSEN AV,Brooklyn,0.0
EAST DR,Manhattan,0.0
Troutman Street,Brooklyn,0.0
13 Avenue,Brooklyn,0.0
W 207 ST,Manhattan,0.0
39 Street,Brooklyn,0.0
EVERTON ST,Queens,0.0
WINDERMERE ROAD,Staten Island,0.0
BILLS PL,Brooklyn,0.0
E 77 ST,Manhattan,0.0
CRANE ST,Queens,0.0
Pennsylvania Avenue,Brooklyn,0.0
43 RD,Queens,0.0
UTOPIA PKWY,Queens,0.0
Bainbridge Street,Brooklyn,0.0
36 Street,Brooklyn,0.0
Saratoga Avenue,Brooklyn,0.0
Barclay Avenue,Queens,0.0
Richards Street,Brooklyn,0.0
Hall Of Fame Terrace,Bronx,0.0
Mac Dougal Street,Brooklyn,0.0
UNIVERSITY HEIGHTS BR,Manhattan,0.0
HARKNESS AV,Brooklyn,0.0
CROSS BAY BLVD/WOODHAVEN BLVD,Queens,0.0
NELSON ST,Brooklyn,0.0
EDENWALD AV,Bronx,0.0
LAKEVILLE RD,Queens,0.0
Halleck Street,Bronx,0.0
Franklin Avenue,Brooklyn,0.0
Varick Avenue,Brooklyn,0.0
Cherry Avenue,Queens,0.0
Parsons Boulevard,Queens,0.0
MONTROSE AV,Brooklyn,0.0
Bruckner Expressway Exit 49 Eb,Bronx,0.0
VANDERVOORT AVENUE,Brooklyn,0.0
Parade Place,Brooklyn,0.0
FORREST ST,Brooklyn,0.0
Van Buren Street,Brooklyn,0.0
Malcolm X Boulevard,Brooklyn,0.0
GERANIUM AV,Queens,0.0
SMART ST,Queens,0.0
Brooklyn Waterfront Greenway,Brooklyn,0.0
32ND ST,Queens,0.0
Garnet Street,Brooklyn,0.0
KANE ST,Brooklyn,0.0
STEINWAY ST,Queens,0.0
West 45 Street,Manhattan,0.0
BROOKLYN BATTERY TUNNEL,Manhattan,0.0
Thames Street,Brooklyn,0.0
STEWART AV,Brooklyn,0.0
W 69 ST,Manhattan,0.0
2 Place,Brooklyn,0.0
BRONX,Manhattan,0.0
Douglass Street,Brooklyn,0.0
ATTORNEY ST,Manhattan,0.0
29 RD,Queens,0.0
SACKETT ST,Brooklyn,0.0
Bay Plaza Driveway,Bronx,0.0
WEST 118 STREET,Manhattan,0.0
CROSBY ST,Manhattan,0.0
Aqueduct Avenue East,Bronx,0.0
Nevins Street,Brooklyn,0.0
MEADOW LK BRIDGE,Queens,0.0
BAISLEY AV,Bronx,0.0
Evergreen Avenue,Brooklyn,0.0
W 230 ST,Bronx,0.0
INDEPENDENCE AV,Bronx,0.0
OXFORD AV,Bronx,0.0
KENT ST,Brooklyn,0.0
East 72 Street,Manhattan,0.0
MOUNT OLIVET CR,Queens,0.0
Pearl Street,Brooklyn,0.0
Adelphi Street,Brooklyn,0.0
8 ST,Brooklyn,0.0
Bleecker Street,Brooklyn,0.0
State Street,Brooklyn,0.0
BATTERY PL,Manhattan,0.0
MELROSE AVENUE,Bronx,0.0
Mazeau Street,Queens,0.0
Wall Street,Manhattan,0.0
East 172 Street,Bronx,0.0
E 174 ST,Bronx,0.0
HENRY HUDSON PARKWAY NB EN BDWY,Bronx,0.0
CHURCH ST,Manhattan,0.0
NEW ENGLAND THRWY SB EXIT 14,Bronx,0.0
BQE EXIT NB/45 ST,Queens,0.0
5 AV/PEDESTRIAN OPAS,Manhattan,0.0
CASEY STENGEL PLAZA,Queens,0.0
BQE WB EXIT 37/69 ST,Queens,0.0
Duane Street,Manhattan,0.0
DREISER LOOP,Bronx,0.0
WORTH ST,Manhattan,0.0
PALMETTO ST/WYCKOFF AV,Brooklyn,0.0
23 Avenue,Brooklyn,0.0
HARMAN ST,Queens,0.0
Fairview Avenue,Queens,0.0
Bartow Avenue,Bronx,0.0
HENRY ST,Brooklyn,0.0
Himrod Street,Queens,0.0
76 Street,Queens,0.0
77 Street,Queens,0.0
Astoria Boulevard Ramp,Queens,0.0
Baxter Avenue,Queens,0.0
25 Ave,Brooklyn,0.0
Sheepshead Bay Rd,Brooklyn,0.0
E 121 ST,Manhattan,0.0
James Street,Manhattan,0.0
Chatham Square,Manhattan,0.0
PELL ST,Manhattan,0.0
AMITY ST,Brooklyn,0.0
BEVERLY RD,Brooklyn,0.0
MONTGOMERY ST,Brooklyn,0.0
BATCHELDER STREET,Brooklyn,0.0
BOERUM PL,Brooklyn,0.0
ONDERDONK AV,Queens,0.0
GUYON AV,Staten Island,0.0
YUKON AV,Staten Island,0.0
PRINCETON AV,Staten Island,0.0
BQE WESTBOUND EXIT 27,Brooklyn,0.0
BQE EXT,Brooklyn,0.0
MENAHAN ST,Queens,0.0
Trinity Avenue,Bronx,0.0
CANAL ST/ESSEX ST,Manhattan,0.0
FARRAGUT RD,Brooklyn,0.0
TROY AVE,Brooklyn,0.0
LONGWOOD AV,Bronx,0.0
46 Road,Queens,0.0
West 6 Street,Brooklyn,0.0
WEST 141 STREET,Manhattan,0.0
Slosson Terrace,Staten Island,0.0
East 234 Street,Bronx,0.0
THIRD AVENUE BRIDGE BIKE PATH,Bronx,0.0
DELANCEY ST,Manhattan,0.0
Albion Avenue,Queens,0.0
162 Avenue,Queens,0.0
Cadman Plaza West,Brooklyn,0.0
RICHMOND TERR,Staten Island,0.0
107 Street,Queens,0.0
PAGE AV,Staten Island,0.0
COVENTRY RD,Brooklyn,0.0
E 80 ST,Brooklyn,0.0
Nelson Street,Brooklyn,0.0
219 ST,Queens,0.0
VAN SICKLEN ST,Brooklyn,0.0
135 AV,Queens,0.0
56 DR,Queens,0.0
Myrtle Avenue,Brooklyn,0.0
***ATR was moved s/o 83rd Rd because it was impossible to install on approach to Clarendon (block is too short),Brooklyn,0.0
N 12 ST,Brooklyn,0.0
149 ST,Queens,0.0
WATERBURY AV,Bronx,0.0
PELHAM PKWY S,Bronx,0.0
BOLLER AV,Bronx,0.0
215 ST,Queens,0.0
AMHERST ST,Brooklyn,0.0
14 ST/HAMILTON PL,Brooklyn,0.0
ARMSTRONG AV,Staten Island,0.0
OCEAN CT,Brooklyn,0.0
AINSWORTH AV/S RAILROAD AV,Staten Island,0.0
Ainsworth Avenue,Staten Island,0.0
AMBOY RD/S RAILROAD AV,Staten Island,0.0
East 79 Street,Manhattan,0.0
Grants Tomb Boundary,Manhattan,0.0
TURIN DR,Queens,0.0
PALMER AVENUE,Bronx,0.0
E 62 ST,Manhattan,0.0
DE REIMER AV,Bronx,0.0
HILL AV,Bronx,0.0
E TREMONT AV/CASTLE HILL AV,Bronx,0.0
LYVERE ST,Bronx,0.0
Tomlinson Avenue,Bronx,0.0
High Bridge,Bronx,0.0
PARK PEDESTRIAN  CROSSING,Queens,0.0
Bx State Hospital Entrance,Bronx,0.0
44 DRIVE,Queens,0.0
White Street,Brooklyn,0.0
47 Street,Queens,0.0
S 3 ST,Brooklyn,0.0
TOWNLEY AV/NORWALK AV,Staten Island,0.0
RECTOR ST,Staten Island,0.0
BOWERY/MN BR APPR,Manhattan,0.0
CARLTON CT/DRUMGOOLE RD W,Staten Island,0.0
WILLIAMS AVENUE,Brooklyn,0.0
CUMMING ST,Manhattan,0.0
188 Street,Queens,0.0
Wood Street,Queens,0.0
Dunkirk Street,Queens,0.0
20 Road,Queens,0.0
E 47 ST/W 47 ST,Manhattan,0.0
Cleveland Place,Manhattan,0.0
HODGES PL,Staten Island,0.0
FRIEL PL,Brooklyn,0.0
PROSPECT PARK W,Brooklyn,0.0
PROSPECT PARK W/WEST DR,Brooklyn,0.0
WALLABOUT ST/FRANKLIN AV,Brooklyn,0.0
West 181 Street,Manhattan,0.0
SILVER ST,Bronx,0.0
Union Square West,Manhattan,0.0
W 86 ST/86 ST TRANSVERSE,Manhattan,0.0
139 ST,Queens,0.0
57 RD,Queens,0.0
CENTER DR/CENTRAL PARK S,Manhattan,0.0
Castleton Avenue,Staten Island,0.0
Marion Street,Brooklyn,0.0
FARMERS BLVD,Queens,0.0
SULLIVAN PL,Brooklyn,0.0
SUMPTER ST,Brooklyn,0.0
CLAVER PL,Brooklyn,0.0
Caffrey Avenue,Queens,0.0
114 ST,Queens,0.0
UNION SQ S,Manhattan,0.0
COLON STREET,Staten Island,0.0
ELDER AV,Queens,0.0
DUER AV,Staten Island,0.0
96 ST,Queens,0.0
HEWES ST,Brooklyn,0.0
LEE AV/NOSTRAND AV,Brooklyn,0.0
LINCOLN ST/131 ST,Queens,0.0
Van Wyck Expressway Sr East,Queens,0.0
61 Street,Queens,0.0
Van Siclen Avenue,Brooklyn,0.0
W 126 ST,Manhattan,0.0
61 AV,Queens,0.0
Bamberger Lane,Staten Island,0.0
159 ST,Queens,0.0
HAMILTON ST,Brooklyn,0.0
GARNET ST,Brooklyn,0.0
BEEKMAN PL,Brooklyn,0.0
Convent Avenue,Manhattan,0.0
W 163 ST,Manhattan,0.0
Lexington Avenue Line,Manhattan,0.0
GOULDEN AV,Bronx,0.0
FLUSHING AV/NOSTRAND AV,Brooklyn,0.0
LEE AVENUE,Brooklyn,0.0
132 Street,Queens,0.0
14 Avenue,Queens,0.0
142 RD,Queens,0.0
HAMPDEN PLACE,Bronx,0.0
Shelterview Drive,Staten Island,0.0
211 Street,Queens,0.0
RUGBY RD,Brooklyn,0.0
KENILWORTH AV,Staten Island,0.0
Drumgoole Road East,Staten Island,0.0
MACON STREET,Brooklyn,0.0
Osborn Street,Brooklyn,0.0
Mokom Sholom Cemetery Bdy,Queens,0.0
Bay Street,Staten Island,0.0
Brook Street,Staten Island,0.0
BAY ST/PEDESTRIAN PATH,Staten Island,0.0
Cross Island Parkway Sr North,Queens,0.0
Hoyt Avenue North,Queens,0.0
YATES AV,Bronx,0.0
DEAN ST,Brooklyn,0.0
East 1 Street,Brooklyn,0.0
Congress Street,Brooklyn,0.0
Rutgers Slip,Manhattan,0.0
Hoyt Street,Brooklyn,0.0
TRUCKELMANS LA,Brooklyn,0.0
WILLOUGHBY ST,Brooklyn,0.0
East 93 Street,Brooklyn,0.0
Tiffany Street,Bronx,0.0
E 103 ST,Brooklyn,0.0
East 103 Street,Brooklyn,0.0
Belknap Street,Queens,0.0
W 122 ST,Manhattan,0.0
Coles Street,Brooklyn,0.0
Columbia Street,Brooklyn,0.0
HUDSON AV,Brooklyn,0.0
AV W,Brooklyn,0.0
GLENMORE AV,Brooklyn,0.0
Centre Mall,Brooklyn,0.0
AV T,Brooklyn,0.0
Conway Street,Brooklyn,0.0
Edgewater Road,Bronx,0.0
CONWAY ST,Brooklyn,0.0
Chestnut Street,Brooklyn,0.0
Beach 116 Street,Queens,0.0
West 1 Street,Brooklyn,0.0
Wilson Street,Staten Island,0.0
N CONDUIT BLVD,Brooklyn,0.0
PINE ST,Brooklyn,0.0
E 1 ST,Brooklyn,0.0
East 180 Street,Bronx,0.0
Avenue W,Brooklyn,0.0
CRESCENT ST,Brooklyn,0.0
Autumn Avenue,Brooklyn,0.0
CITY ISLAND AV,Bronx,0.0
WHITESTONE EXPRESSWAY SR E/22 AV,Queens,0.0
LUIS NINE BLVD,Bronx,0.0
Louis Nine Boulevard,Bronx,0.0
QUEENS ST,Queens,0.0
E 4 ST,Brooklyn,0.0
Coney Island Avenue,Brooklyn,0.0
VYSE AV/W FARMS RD,Bronx,0.0
SNYDER AV,Brooklyn,0.0
Williamsburg Place,Brooklyn,0.0
Division Avenue,Brooklyn,0.0
East 13 Street,Brooklyn,0.0
WILLIAMSBURG BR/BQE EB EN WILLIAMSBURG BR,Brooklyn,0.0
62 ST,Queens,0.0
62 RD,Queens,0.0
Thornhill Avenue,Queens,0.0
Westmoreland Street,Queens,0.0
East Houston Street,Manhattan,0.0
80 Avenue,Queens,0.0
RIVERSIDE DR/W 79 ST/HHP NB EXIT 10 E,Manhattan,0.0
CROSS ISLAND PARKWAY,Queens,0.0
Bay Court,Brooklyn,0.0
Palmetto Street,Queens,0.0
Ocean Avenue,Brooklyn,0.0
W 178 ST/CBE NB ET 1A UPPERDECK,Manhattan,0.0
Emmons Avenue,Brooklyn,0.0
QUENTIN RD,Brooklyn,0.0
East 2 Street,Brooklyn,0.0
91 Avenue,Queens,0.0
AV I,Brooklyn,0.0
2 ST,Brooklyn,0.0
East 4 Street,Brooklyn,0.0
LONGFELLOW AV,Bronx,0.0
BEACH 135 ST,Queens,0.0
Avenue D,Brooklyn,0.0
BEACH 129 ST,Queens,0.0
80 Street,Queens,0.0
Rugby Road,Brooklyn,0.0
PITKIN AV/LINCOLN AV,Brooklyn,0.0
Avenue N,Brooklyn,0.0
BELMONT AV,Brooklyn,0.0
BK BATTERY TUN EXIT,Manhattan,0.0
E 27 ST,Brooklyn,0.0
Forbell Street,Brooklyn,0.0
Loring Avenue,Brooklyn,0.0
NASSAU ST,Manhattan,0.0
